,price,Price_sqft,locality,Division,region,latitude,longitude,area,Status,neworold,parking,Bedrooms,Bathrooms,Balcony,Lift,Furnished_status,type_of_building
3267,5000000,4545.455,Sector 121,Noida,east,28.6021035,77.3992,1100.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3268,12820000,6875.0,"plot no  769, Sector 31",Gurgaon,west,28.45305061340332,77.0493392944336,2050.0,Under Construction,Resale,0,3,3,2,0,Unfurnished,Flat
3269,12820000,5510.204,Sector 37D,Gurgaon,west,28.455376,76.97621181,2050.0,Under Construction,Resale,0,4,4,0,0,Semi-Furnished,Flat
3270,7800000,5200.0,Brij Vihar,Ghaziabad,east,28.6693269,77.336336,1500.0,Under Construction,Resale,0,3,3,1,0,Semi-Furnished,Flat
3271,9500000,7902.069,Sector 8 Dwarka,New Delhi - Dwarka,south,28.571273803710938,77.0731430053711,1200.0,Under Construction,Resale,0,3,2,1,0,Unfurnished,Flat
3272,12820000,7902.069,"Meera Apartments, Meera Bagh",New Delhi - West,north,28.6577577910791,77.092702,1750.0,Under Construction,Resale,0,3,2,3,0,Semi-Furnished,Flat
3273,12820000,7902.069,DLF City Phase 1,Gurgaon,west,28.47293472290039,77.09846496582031,2050.0,Under Construction,Resale,1,5,5,0,0,Furnished,Flat
3274,12820000,6428.571,"plot no 6 Se52 Gurgaon, Sector 52",Gurgaon,west,28.4354498,77.089998,2050.0,Under Construction,Resale,0,4,4,3,0,Semi-Furnished,Flat
3275,12820000,7902.069,Sector 47,Gurgaon,west,28.40576673,77.04401498,2050.0,Under Construction,Resale,2,4,4,4,0,Semi-Furnished,Individual House
3276,12820000,7200.0,"Sector 65, Gurgaon, Sector 65",Gurgaon,west,28.403162,77.0698444,2050.0,Under Construction,Resale,2,4,3,3,2,Semi-Furnished,Flat
3277,5300000,4124.514,"Sector 137, Noida, Sector 137",Noida,east,28.505584,77.410762,1285.0,Under Construction,Resale,258,3,2,3,4,Semi-Furnished,Individual House
3278,4000000,3652.968,"techzone 4, Noida Extension",Noida,east,28.5928,77.45534576119249,1095.0,Under Construction,New Property,0,2,2,3,0,Semi-Furnished,Flat
3279,12820000,7800.0,Sector 67,Gurgaon,west,28.391644,77.06486457,2050.0,Under Construction,Resale,0,5,5,0,0,Semi-Furnished,Individual House
3280,12820000,7902.069,Sector 23,Gurgaon,west,28.509775161743164,77.0535659790039,2050.0,Under Construction,Resale,0,6,8,6,0,Furnished,Individual House
3281,8000000,7902.069,"Brahmpuri, Karol Bagh, Sat Nagar",New Delhi - West,core,28.647741317749023,77.18372344970703,900.0,Under Construction,Resale,0,3,2,1,0,Semi-Furnished,Flat
3283,9000000,4692.388,"Sector 84, Gurgaon, Sector 84",Gurgaon,west,28.4089463981243,76.963074,1918.0,Under Construction,Resale,0,3,4,5,0,Semi-Furnished,Flat
3284,4500000,5625.0,"10, gali number 5, Jyoti Park",Gurgaon,west,28.46267890930176,77.01193237304688,800.0,Under Construction,Resale,0,2,2,1,0,Furnished,Flat
3285,12000000,6169.666,"B-802., Sector 79",Gurgaon,west,28.35911846,76.975628,1945.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
3286,12820000,7902.069,DLF City Phase 3,Gurgaon,west,28.49410629272461,77.10335540771484,2050.0,Under Construction,Resale,0,9,8,5,0,Unfurnished,Flat
3287,12820000,7902.069,Sector 71,Gurgaon,west,28.4087675,77.0228914,1743.0,Under Construction,Resale,0,3,3,0,0,Furnished,Individual House
3288,7500000,6250.0,"Sector-21, Dundahera, Gurgaon, Haryana-122016., Sector 21",Gurgaon,west,28.5176637601862,77.0793314597575,1200.0,Under Construction,Resale,2,2,2,2,0,Semi-Furnished,Flat
3289,12820000,7600.0,Sector 150,Noida,east,28.422337,77.490273,2050.0,Under Construction,Resale,0,5,5,0,0,Semi-Furnished,Flat
3290,12820000,7902.069,"229, 3rd Floor, Avtar enclave, New Delhi 110063, Avtar Enclave",New Delhi - West,core,28.67709350585937,77.10624694824219,1530.0,Under Construction,Resale,0,3,2,2,0,Unfurnished,Flat
3291,12820000,4740.741,Manesar,Gurgaon,west,28.36194633,76.94646984,2050.0,Under Construction,Resale,0,4,4,0,0,Semi-Furnished,Flat
3292,4400000,3893.805,"Paras Seasons, Sector 168",Noida,east,28.4962932685044,77.4085199482841,1130.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
3293,8200000,5173.502,"Siddhartha Vihar, Pratap vihar, Ghaziabad, Uttar Pradesh, Siddhartha Vihar",Ghaziabad,east,28.646286,77.406051,1585.0,Under Construction,Resale,1,3,3,4,2,Semi-Furnished,Individual House
3294,3500000,6542.056,"Shiv durga vihar lakkarpur, Lakkarpur",Faridabad,south,28.4867369,77.2920692,535.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3295,4300000,5375.0,Indirapuram,Ghaziabad,east,28.6500637,77.3637503,800.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
3296,12820000,7902.069,Sector 49,Gurgaon,west,28.41118621826172,77.0497055053711,1800.0,Under Construction,Resale,1,3,3,0,0,Semi-Furnished,Flat
3299,9000000,5113.636,"Sector 37C, Sector 37C",Gurgaon,west,28.449048,76.984185,1760.0,Under Construction,New Property,0,3,3,2,0,Semi-Furnished,Flat
3301,5000000,4159.734,"AIG park avenue, Sector 4",Greater Noida,east,28.6138152749251,77.4262691033683,1202.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
3302,2900000,4027.778,Aya Nagar Phase 1,New Delhi - South,south,28.4848725,77.1358635,720.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
3303,2700000,3016.76,"Tech Zone, Greater Noida, Tech Zone",Greater Noida,east,28.58951101574,77.4465932266102,895.0,Under Construction,Resale,0,2,2,2,4,Unfurnished,Flat
3304,12820000,7902.069,"K-18 ab, ., Kalkaji",New Delhi - South,core,28.542569,77.261636,1800.0,Under Construction,Resale,2,3,3,6,0,Semi-Furnished,Flat
3306,12820000,7902.069,"Sector - 2, Faridabad - Gurgaon Rd, Gwal Pahari, Bandhwari, Delhi NCR, Gwal Pahari",Gurgaon - South,south,28.42738,77.142585,2050.0,Under Construction,Resale,2,4,4,0,6,Semi-Furnished,Flat
3307,3550000,3532.338,"Omicron 3, Greater Noida, Omicron 3",Greater Noida,east,28.474501,77.553187,1005.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
3308,11000000,7096.774,Sector 33,Gurgaon,west,28.4372909,77.0235049,1550.0,Under Construction,Resale,1,3,3,2,0,Semi-Furnished,Flat
3309,4600000,4693.878,"tower, D 9th floor, Sector 137",Noida,east,28.5118341904421,77.4112736653187,980.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Individual House
3310,7500000,7902.069,"Gali No 21 Shivnagar, Shiv Nagar",New Delhi - West,north,28.6288025,77.0958556,900.0,Under Construction,Resale,1,3,2,1,0,Furnished,Flat
3311,12820000,7209.302,"B-302, Freedom Park Life Apartments, Sector 57, Gurgaon-122003, Sector 57",Gurgaon,west,28.4215541,77.0780609,2050.0,Under Construction,Resale,100,3,4,4,3,Semi-Furnished,Flat
3312,12820000,5976.027,Sector 81,Gurgaon,west,28.39124238,76.9528535,2050.0,Under Construction,New Property,0,5,5,5,0,Semi-Furnished,Flat
3313,12820000,6976.744,Ashoka Enclave Part 2,Faridabad,south,28.4801967,77.3113014,2050.0,Under Construction,Resale,2,4,3,3,0,Semi-Furnished,Flat
3314,6000000,4724.409,Sohna,Gurgaon,west,28.247592,77.069185,1270.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Individual House
3315,7800000,6240.0,"A-7/S-3 Radha Krishna Appartment Rampuri Surya Nagar Ghaziabad Uttar Pradesh 201011, Rampuri",Ghaziabad,east,28.670822143554688,77.32916259765625,1250.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
3318,3200000,3368.421,"NH 24 Ghaziabad, NH 24",Ghaziabad,east,28.666827,77.48137,950.0,Under Construction,Resale,0,2,2,3,2,Semi-Furnished,Flat
3319,12820000,6111.111,Naya Ganj,Ghaziabad,east,28.6630975,77.429297,2050.0,Under Construction,Resale,0,7,3,0,0,Unfurnished,Flat
3321,8200000,5324.675,"Sector 143, Noida, Sector 143",Noida,east,28.5007675794355,77.4216062411997,1540.0,Under Construction,New Property,1,3,3,4,2,Semi-Furnished,Individual House
3322,3800000,4578.313,"Sector-168 near metro station., Sector 168",Noida,east,28.4962932685044,77.4085199482841,830.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Individual House
3323,12820000,7902.069,Sector 51,Gurgaon,west,28.4287815,77.0661409,1875.0,Under Construction,Resale,2,3,3,0,0,Semi-Furnished,Individual House
3324,9500000,6785.714,Vikaspuri,New Delhi - West,north,28.6377651,77.075969,1400.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
3325,6800000,5324.98,"D101 First floor sector 137, Sector 137",Noida,east,28.508273,77.4089761622089,1277.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3326,7500000,5357.143,"niti khand 1, Indirapuram",Ghaziabad,east,28.644894,77.35968,1400.0,Under Construction,New Property,0,3,2,1,0,Semi-Furnished,Flat
3327,4320000,4153.846,"Sector 143 Noida, Uttar Pradesh 201306, Sector 143",Noida,east,28.500621,77.424203,1040.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3328,4600000,4842.105,"Sector 143A, Noida, Uttar Pradesh 201301, Sector 143",Noida,east,28.504219,77.425971,950.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Individual House
3329,3200000,3555.556,Gyan Khand 4,Ghaziabad,east,28.645797729492188,77.35723114013672,900.0,Under Construction,Resale,0,2,2,0,0,Unfurnished,Individual House
3331,12820000,7902.069,Vikaspuri Block J,New Delhi - West,north,28.64430809020996,77.08026123046875,1500.0,Under Construction,New Property,0,3,3,2,0,Furnished,Flat
3332,10000000,6666.667,Sector 32 Sohna,Gurgaon,west,28.251834,77.067419,1500.0,Under Construction,Resale,0,3,2,0,0,Furnished,Flat
3333,3500000,3500.0,Nehru Nagar 2,Ghaziabad,east,28.6668901,77.438859,1000.0,Under Construction,Resale,0,2,2,0,0,Unfurnished,Flat
3334,4500000,4500.0,"A9 s-4., Shalimar Garden Extension 2",Ghaziabad,east,28.68596839904785,77.35089874267578,1000.0,Under Construction,Resale,1,3,2,2,0,Semi-Furnished,Flat
3335,12820000,4767.143,Sector 90,Gurgaon,west,28.406891,76.930126,2050.0,Under Construction,Resale,0,4,3,2,0,Semi-Furnished,Flat
3336,6180000,5237.288,"Amrapali silicon City sector 75 Noida, Sector 76",Noida,east,28.5685416949121,77.3792999293712,1180.0,Under Construction,Resale,1,2,2,2,2,Semi-Furnished,Flat
3337,12820000,6279.07,South City 1,Gurgaon,west,28.4570251,77.0646805,2050.0,Under Construction,Resale,1,3,3,3,0,Semi-Furnished,Flat
3338,5800000,5603.865,Sector 62,Noida,east,28.6086669350354,77.3478491816987,1035.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3339,5900000,6555.556,"B36 Mansarovar Park Shahdara Delhi India, Mansarover Park",New Delhi - East,core,28.68644523620605,77.29955291748047,900.0,Under Construction,Resale,2,3,2,2,0,Semi-Furnished,Flat
3340,4500000,4522.613,"greater noida gaur city 14 avenue, Noida-Greater Noida Expressway",Greater Noida,east,28.5001220703125,77.40776062011719,995.0,Under Construction,New Property,0,2,2,2,0,Unfurnished,Flat
3341,4500000,4587.156,Sector 84,Faridabad,south,28.4044795,77.3709325,981.0,Under Construction,Resale,0,3,2,0,0,Unfurnished,Flat
3342,11500000,6052.632,Shahdara,New Delhi - East,core,28.6800087863087,77.292480631864,1900.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
3343,9500000,4909.561,"Dwarka Expy, Sector 92, Gurugram, Haryana, Sector 92",Gurgaon,west,28.414843,76.919821,1935.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
3344,5000000,3105.59,Crossings Republik,Ghaziabad,east,28.6244715,77.4383996,1610.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
3345,7500000,5000.0,"niti khand- 1, Niti Khand-Indirapuram",Ghaziabad,east,28.645282745361328,77.36209869384766,1500.0,Under Construction,Resale,0,3,2,1,0,Semi-Furnished,Flat
3346,6200000,3625.731,"B - 0505., Taj Expressway",Noida,east,28.4324446,77.5079173,1710.0,Under Construction,Resale,1,3,3,3,0,Unfurnished,Individual House
3347,5700000,3423.423,"Raj Nagar Extension, Ghaziabad, Uttar Pradesh, Garhi",Ghaziabad,east,28.707742,77.426363,1665.0,Under Construction,Resale,1,3,3,4,3,Semi-Furnished,Flat
3348,4000000,4444.444,Uttam Nagar,New Delhi - West,north,28.6212874,77.0530735,900.0,Under Construction,Resale,0,2,2,0,0,Furnished,Individual House
3351,4300000,3320.463,Omicron 1,Greater Noida,east,28.4625634,77.5627065,1295.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3352,3000000,5607.477,Matiala Extension,New Delhi - Dwarka,north,28.6098037,77.0460093,535.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Individual House
3353,7200000,5877.551,"Sector 37D, Gurgaon, Sector 37D",Gurgaon,west,28.447972,76.970278,1225.0,Under Construction,Resale,1,3,3,0,2,Semi-Furnished,Flat
3356,4500000,4090.909,Shalimar Garden Extension 2,Ghaziabad,east,28.685969,77.3508975,1100.0,Under Construction,Resale,0,4,2,0,0,Furnished,Individual House
3358,3800000,4691.358,"Rz 60/6 street no 9 tughlakabad extension new delhi 110019, Tughlakabad Extension",New Delhi - South,core,28.52113342285156,77.25788116455078,810.0,Under Construction,Resale,0,3,2,1,0,Furnished,Flat
3359,5400000,5268.293,Sector 144,Noida,east,28.496607,77.439827,1025.0,Under Construction,Resale,0,2,2,4,0,Semi-Furnished,Flat
3360,7500000,5494.505,Sector 108,Gurgaon,west,28.5142764,76.983623,1365.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3361,6500000,5508.475,Sector 76,Noida,east,28.5685416949121,77.3792999293712,1180.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3362,4250000,4722.222,"10., Sewak Park",New Delhi - Dwarka,north,28.6163155,77.0342115,900.0,Under Construction,Resale,0,3,2,2,0,Semi-Furnished,Flat
3364,3400000,5295.95,"64., Krishan Kunj",New Delhi - East,core,28.641344,77.274731,642.0,Under Construction,Resale,1,2,2,1,0,Semi-Furnished,Flat
3365,12000000,5714.286,"Pitampura, New Delhi., Pitampura",New Delhi - West,core,28.6981218881211,77.1338501990923,2050.0,Under Construction,Resale,1,4,2,1,0,Semi-Furnished,Flat
3366,11500000,7902.069,"Rohini Sector 13, New Delhi, Sector 13 Rohini",New Delhi - Rohini,core,28.722686,77.130362,925.0,Under Construction,Resale,2,2,2,2,0,Semi-Furnished,Flat
3367,2880000,3200.0,"NH24, Near Columbia Asia Hospital, NH 24",Ghaziabad,east,28.666747,77.479096,900.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3368,3770000,3808.081,Noida Extension,Noida,east,28.616204,77.422256,990.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
3370,4100000,3867.925,"Gaur city 2 Noida, Noida Extension",Noida,east,28.605958,77.444512,1060.0,Under Construction,Resale,0,2,2,3,3,Semi-Furnished,Flat
3371,4400000,6769.231,Laxman Vihar,Gurgaon,west,28.4812055,77.0089031,650.0,Under Construction,Resale,1,2,2,1,0,Furnished,Individual House
3372,4810000,2906.344,Bhopura,Ghaziabad,east,28.714474,77.3313346293479,1655.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
3373,3500000,4599.212,Sector 11 Sohna,Gurgaon,west,28.414632,77.040691,761.0,Under Construction,Resale,1,2,2,1,4,Unfurnished,Flat
3374,3990000,4987.5,Sector 21C,Faridabad,south,28.4341024101555,77.298155558595,800.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3375,6200000,3875.0,"B block, Mohan Nagar",Ghaziabad,east,28.677177,77.381438,1600.0,Under Construction,Resale,1,3,2,2,0,Semi-Furnished,Flat
3376,12820000,7902.069,"Safdarjung Enclave New Delhi, Safdarjung Enclave",New Delhi - South,east,28.49680519104004,77.22848510742188,2050.0,Under Construction,Resale,0,3,3,2,1,Semi-Furnished,Flat
3378,3800000,3166.667,"Swaran Jayanti Puram, Govindpuram",Ghaziabad,east,28.6896453,77.4933302,1200.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Flat
3379,5700000,6333.333,"fateh nagar Nr.Tummy section Restourant, Fateh Nagar",New Delhi - West,core,28.632858276367188,77.10833740234375,900.0,Under Construction,New Property,0,2,2,0,0,Furnished,Flat
3380,4000000,6837.607,Sohna Road,Gurgaon,west,28.41024398803711,77.04116821289062,585.0,Under Construction,New Property,0,2,2,1,0,Unfurnished,Flat
3381,8600000,5595.316,"Sector 37C, Gurgaon, Sector 37C",Gurgaon,west,28.44926,76.98476024,1537.0,Under Construction,Resale,1,3,3,3,2,Semi-Furnished,Flat
3382,4500000,5944.518,"104 ground floor, Dilshad Colony",New Delhi - East,east,28.679256439208984,77.31336212158203,757.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
3383,3500000,4337.051,"M 147 Sector 12 Pratap Vihar, Sector 12 Pratap Vihar",Ghaziabad,east,28.64536094665528,77.41020965576172,807.0,Under Construction,New Property,0,3,2,1,0,Semi-Furnished,Individual House
3385,7000000,3787.879,"Sector 80, Faridabad, Sector 80",Faridabad,south,28.3751182042664,77.3487447637588,1848.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
3386,4700000,4343.808,"CB1 supertech cape Town, Sector 75",Noida,east,28.6080265045166,77.45903015136719,1082.0,Under Construction,Resale,0,2,2,3,2,Semi-Furnished,Flat
3387,9670000,4984.536,Sector 106,Gurgaon,west,28.50039585,76.999075,1940.0,Under Construction,Resale,0,3,3,0,0,Unfurnished,Individual House
3388,12820000,6825.397,Sector 70A,Gurgaon,west,28.389346,77.018875,1890.0,Under Construction,Resale,0,4,3,0,0,Semi-Furnished,Flat
3389,12820000,6923.077,"A190. sector 46 Noida, Sector 46 Block A",Noida,east,28.551700592041016,77.3589096069336,2050.0,Under Construction,Resale,3,9,9,3,0,Unfurnished,Flat
3390,3500000,3333.333,"crossing crossing, Crossings Republik",Ghaziabad,east,28.62804,77.437809,1050.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3391,2600000,3190.184,"Raj Nagar Extension, Raj Nagar Extension",Ghaziabad,east,28.705966,77.433808,815.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Flat
3392,3500000,3571.429,"2bhk., Shalimar Garden Extension 1",Ghaziabad,east,28.692354202270508,77.3393325805664,980.0,Under Construction,Resale,0,2,2,1,0,Semi-Furnished,Flat
3393,7900000,7902.069,Sri Niwaspuri,New Delhi - South,core,28.5625725,77.2602593,900.0,Under Construction,Resale,0,2,2,3,0,Semi-Furnished,Flat
3394,11000000,6111.111,Sector 7,Faridabad,south,28.361778259277344,77.3258285522461,1800.0,Under Construction,Resale,0,4,2,0,0,Semi-Furnished,Flat
3395,5400000,3375.0,"Raj Nagar extension Ghaziabad, Raj Nagar Extension",Ghaziabad,east,28.6335563659668,77.4310302734375,1600.0,Under Construction,Resale,1,3,2,2,2,Semi-Furnished,Flat
3396,6000000,4800.0,Tronica City,Ghaziabad,east,28.77872,77.2652035347517,1250.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3397,12820000,7260.726,"Sector 108Noida park Laureate, Sector 108 Parx Laureate",Noida,east,28.58903884887696,77.32010650634766,2050.0,Under Construction,Resale,2,4,5,5,3,Unfurnished,Flat
3398,12820000,7902.069,"House no 337 Sector 5 Gurgaon, Sector 5",Gurgaon,west,28.34591484069824,77.3259506225586,2050.0,Under Construction,Resale,5,7,8,5,0,Semi-Furnished,Flat
3399,3100000,3463.687,"Sec 16B, Greater Noida West",Greater Noida,east,28.606945,77.455578568448,895.0,Under Construction,New Property,0,2,2,3,0,Semi-Furnished,Flat
3400,5500000,3754.266,"Eldeco Golf View Apartments, Omega 1",Greater Noida,east,28.4526453,77.5128146,1465.0,Under Construction,Resale,0,3,2,0,0,Unfurnished,Flat
3401,10000000,5073.567,Sector 77,Gurgaon,west,28.3824895,76.9823169,1971.0,Under Construction,Resale,0,4,3,0,0,Furnished,Flat
3402,2500000,3858.025,"Near Friends Coloney, Raispur Village, Ghaziabad, Uttar Pradesh 201002, Raispur",Ghaziabad,east,28.6922612,77.4643818,648.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3403,2400000,3243.243,"M-182, M. P. Enclave, (Chakki Wali Gali), Shastri Nagar",Ghaziabad,east,28.671142578125,77.47815704345703,740.0,Under Construction,Resale,0,2,2,1,0,Unfurnished,Flat
3404,11000000,6111.111,"b block near DAV school, Sector 37",Faridabad,south,28.481460571289062,77.31151580810547,1800.0,Under Construction,New Property,0,4,3,2,0,Unfurnished,Flat
3405,5000000,5555.556,"RZ-B-93, Block B, Dabri Extension, Dabri Extension",New Delhi - West,north,28.634809494018555,77.04905700683594,900.0,Under Construction,Resale,1,3,2,1,0,Semi-Furnished,Flat
3406,3500000,3139.013,"M7-1503 Amrapali Golf Homes, Sec-04, Greater Noida, Gautam Budh Nagar (UP), Sector 4",Greater Noida,east,28.6109351,77.4294948,1115.0,Under Construction,Resale,1,3,2,2,0,Unfurnished,Flat
3407,2500000,3858.025,"Block A 135 Street No 8, Bhagwati Garden",New Delhi - West,north,28.624732,77.0347285,648.0,Under Construction,Resale,1,2,2,0,0,Furnished,Flat
3408,4450000,3201.439,Sector 4,Greater Noida,east,28.6109351,77.4294948,1390.0,Under Construction,Resale,1,3,2,3,0,Unfurnished,Individual House
3409,2600000,2536.585,Sector 77,Faridabad,south,28.368101,77.3721674,1025.0,Under Construction,Resale,1,3,2,0,0,Unfurnished,Flat
3410,5200000,3636.364,Noida Extension,Noida,east,28.6198420307515,77.4253213540789,1430.0,Under Construction,Resale,0,3,2,0,0,Semi-Furnished,Flat
3411,5400000,3956.044,Sector 137,Noida,east,28.505584,77.410762,1365.0,Under Construction,Resale,1,3,3,0,0,Semi-Furnished,Flat
3412,12820000,7777.778,"AE88, Ansal Golf Link 1, Omega 2, Greater Noida-201310, Omega 2",Greater Noida,east,28.4611974,77.5111725,2050.0,Under Construction,New Property,0,6,4,2,0,Semi-Furnished,Flat
3413,9050000,6534.296,Sector 33 Sohna,Gurgaon,west,28.279888,77.066987,1385.0,Under Construction,Resale,0,2,2,3,0,Unfurnished,Individual House
3414,3300000,3905.325,"eta 2 greater noida, Eta 2",Greater Noida,east,28.49544,77.536555,845.0,Under Construction,Resale,0,2,2,3,0,Unfurnished,Flat
3415,3800000,5066.667,"E-001, Block E, Sector 42, Noida, Uttar Pradesh, Sector 42",Noida,east,28.5567161,77.3607,750.0,Under Construction,Resale,0,2,2,2,0,Semi-Furnished,Individual House
3417,8500000,4622.077,Sector 70,Noida,east,28.594127,77.381972327979,1839.0,Under Construction,Resale,0,3,3,3,0,Semi-Furnished,Flat
3418,8000000,7902.069,"101 f/7, Krishna Nagar-Safdarjung Enclave",New Delhi - South,core,28.5637503,77.189788,936.0,Under Construction,Resale,0,3,2,1,0,Unfurnished,Flat
3421,8500000,7902.069,"Block-b, pocket-3, flat no-8., Sector 18 Rohini",New Delhi - Rohini,core,28.73693053107492,77.13773248328812,972.0,Under Construction,Resale,2,2,2,2,0,Furnished,Flat
3422,4800000,4173.913,"M 1803., Indirapuram",Ghaziabad,east,28.640515,77.376783,1150.0,Under Construction,Resale,1,2,2,2,2,Semi-Furnished,Flat
3423,2650000,2746.114,"NH 24, Ghaziabad, Bamheta",Ghaziabad,east,28.519997,77.376873,965.0,Under Construction,Resale,1,2,2,3,0,Semi-Furnished,Flat
3426,3900000,3900.0,"C-336 second floor, Swaran Jayanti Puram",Ghaziabad,east,28.689659118652344,77.48638153076172,1000.0,Under Construction,Resale,0,3,3,3,0,Unfurnished,Flat
3427,3500000,4666.667,Matiala,New Delhi - Dwarka,north,28.6088961,77.0498395,750.0,Under Construction,Resale,2,2,2,1,0,Furnished,Flat
3428,4500000,4977.876,"N Tower, Sector 143",Noida,east,28.5028911,77.4257,904.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3429,12820000,6129.808,"Tower 1 flat no 1504 NRI RESIDENCY SECTOR 45 NOIDA, Sector 45",Noida,east,28.5465358119836,77.3526684550316,2050.0,Under Construction,New Property,0,5,5,4,2,Semi-Furnished,Flat
3430,3200000,3200.0,"Sg Grand, Raj Nagar Extension",Ghaziabad,east,28.7040534,77.4373305,1000.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Flat
3431,5500000,5000.0,"E-92/1, Lane Number- 6, Shahin Bagh, Abul Fazal Enclave-2, Opposite Garden Public School, Okhla, Jamia Nager, New Delhi -59, Abul Fazal Enclave Part 2",New Delhi - South,east,28.496601104736328,77.22882080078125,1100.0,Under Construction,Resale,1,3,2,1,0,Furnished,Individual House
3432,7000000,3663.004,"Rishabh Platinum, Kinauni Village, Indirapuram, Ghaziabad, Uttar Pradesh, Ahinsa Khand 2",Ghaziabad,east,28.6452840201891,77.3833059997522,1911.0,Under Construction,Resale,2,3,3,1,2,Semi-Furnished,Flat
3433,12820000,7902.069,"mailbu town sector 47 gurgaon, Malibu Town",Gurgaon,west,28.49746322631836,77.02710723876953,2050.0,Under Construction,New Property,2,4,4,3,1,Semi-Furnished,Flat
3434,4000000,6153.846,"Jf Block, Khirki Extension, Delhi South, Delhi  NCR, Khirki extension",New Delhi - South,core,28.5315337,77.216852,650.0,Under Construction,Resale,1,2,2,0,0,Furnished,Flat
3435,4350000,3000.0,Raj Nagar Extension,Ghaziabad,east,28.707505,77.4215721735345,1450.0,Under Construction,Resale,0,3,3,0,0,Semi-Furnished,Individual House
3436,12820000,7902.069,"Sushant lok1, gurgaon., Sushant Lok 1 Block B",Gurgaon,west,28.463455,77.078265,2050.0,Under Construction,Resale,2,4,4,4,1,Semi-Furnished,Flat
3437,12820000,6500.0,Sector 53,Noida,east,28.591541290283203,77.36605834960938,2050.0,Under Construction,Resale,2,7,7,2,0,Semi-Furnished,Individual House
3438,4500000,4500.0,Indirapuram,Ghaziabad,east,28.6385505179793,77.3753213911428,1000.0,Under Construction,Resale,0,2,2,0,0,Semi-Furnished,Individual House
3439,12820000,7902.069,"G - 8/13 Malviya Nagar New Delhi-110017, Malviya Nagar",New Delhi - South,core,28.53483009338379,77.20977783203125,1125.0,Under Construction,New Property,0,3,2,1,0,Unfurnished,Flat
3440,12820000,6944.444,"I Block, Kirti Nagar",New Delhi - West,north,28.63475799560547,77.04913330078125,2050.0,Under Construction,Resale,2,3,3,2,1,Semi-Furnished,Flat
3441,3500000,4666.667,"hilltop apartment, ward no 8, Mehrauli",New Delhi - South,core,28.5201861,77.179158,750.0,Under Construction,Resale,1,2,2,0,0,Furnished,Flat
3442,11000000,6470.588,Sector 33 Sohna,Gurgaon,west,28.283912,77.068451,1700.0,Under Construction,Resale,0,3,3,0,0,Unfurnished,Flat
3443,5800000,3448.276,Wave City,Ghaziabad,east,28.6669595455378,77.4822176576217,1682.0,Under Construction,Resale,0,3,3,4,0,Semi-Furnished,Individual House
3444,12820000,7857.143,"B92 Sector 27 Noida, Sector 27",Noida,east,28.575773239135746,77.32975006103516,2050.0,Under Construction,Resale,0,6,5,1,0,Semi-Furnished,Flat
